substation,zone,technology,capacity_mw,curtailment_pct,curtailed_mwh,total_mwh,delivered_mwh,curtailed_hours,binding_branch,n_sensitive_branches
WLND,pembroke,Wind,50,42.92,54262,126425,72163,7955,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,BESS,5,0.0,0,20203,20203,0,None,26
WLND,pembroke,BESS,10,0.68,274,40406,40133,747,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,BESS,20,24.09,19470,80812,61343,4782,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,BESS,30,36.23,43915,121219,77304,4920,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,BESS,50,48.17,97326,202031,104705,12249,HAVE3_1L5->PEBL3_1L5,26
Bridgend,pyle,PV,5,22.14,1232,5564,4333,4141,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,PV,10,24.65,2743,11128,8385,4531,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,PV,20,31.99,7120,22257,15137,5632,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,PV,30,43.62,14563,33385,18823,6908,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,PV,50,62.0,34496,55642,21146,7857,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,Wind,5,43.76,5532,12642,7110,6595,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,Wind,10,47.39,11982,25285,13303,7288,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,Wind,20,55.69,28164,50570,22406,8991,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,Wind,30,62.79,47627,75855,28228,10175,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,Wind,50,72.13,91190,126425,35234,11693,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,BESS,5,61.73,12471,20203,7732,6985,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,BESS,10,64.53,26073,40406,14333,7634,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,BESS,20,67.7,54710,80812,26102,8719,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,BESS,30,69.96,84799,121219,36419,9929,BREN3_1T0->BREN1_#110,6
Bridgend,pyle,BESS,50,74.83,151188,202031,50844,13873,BREN3_1T0->BREN1_#110,6
LLAG,pyle,PV,5,22.14,1232,5564,4332,4141,BREN3_1T0->BREN1_#110,7
LLAG,pyle,PV,10,24.66,2744,11128,8385,4532,BREN3_1T0->BREN1_#110,7
LLAG,pyle,PV,20,32.44,7220,22257,15037,5766,BREN3_1T0->BREN1_#110,7
LLAG,pyle,PV,30,46.58,15551,33385,17835,7172,BREN3_1T0->BREN1_#110,7
LLAG,pyle,PV,50,65.12,36236,55642,19406,7920,BREN3_1T0->BREN1_#110,7
LLAG,pyle,Wind,5,43.76,5533,12642,7110,6595,BREN3_1T0->BREN1_#110,7
LLAG,pyle,Wind,10,47.4,11984,25285,13301,7292,BREN3_1T0->BREN1_#110,7
LLAG,pyle,Wind,20,55.73,28181,50570,22389,9014,BREN3_1T0->BREN1_#110,7
LLAG,pyle,Wind,30,63.07,47840,75855,28015,10255,BREN3_1T0->BREN1_#110,7
LLAG,pyle,Wind,50,72.68,91887,126425,34537,11789,BREN3_1T0->BREN1_#110,7
LLAG,pyle,BESS,5,61.73,12471,20203,7732,6985,BREN3_1T0->BREN1_#110,7
LLAG,pyle,BESS,10,64.53,26075,40406,14332,7634,BREN3_1T0->BREN1_#110,7
LLAG,pyle,BESS,20,67.71,54714,80812,26098,8729,BREN3_1T0->BREN1_#110,7
LLAG,pyle,BESS,30,69.96,84808,121219,36411,9937,BREN3_1T0->BREN1_#110,7
LLAG,pyle,BESS,50,74.85,151217,202031,50814,13878,BREN3_1T0->BREN1_#110,7
NOTT,pyle,PV,5,0.54,30,5564,5534,165,NOTT3_#1L5->56L6119P36,17
NOTT,pyle,PV,10,5.26,585,11128,10543,1031,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,PV,20,29.48,6562,22257,15695,3317,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,PV,30,46.15,15407,33385,17978,4451,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,PV,50,63.5,35332,55642,20310,5560,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,Wind,5,6.26,792,12642,11851,1449,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,Wind,10,19.57,4949,25285,20336,3741,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,Wind,20,41.44,20957,50570,29613,7049,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,Wind,30,54.37,41239,75855,34615,8814,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,Wind,50,68.29,86337,126425,40087,10883,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,BESS,5,9.6,1939,20203,18264,1985,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,BESS,10,26.52,10717,40406,29689,5501,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,BESS,20,46.03,37196,80812,43617,7585,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,BESS,30,55.75,67584,121219,53634,11920,NOTT3_#2L5->CNEP3_#3L5,17
NOTT,pyle,BESS,50,71.65,144754,202031,57277,17568,NOTT3_#2L5->CNEP3_#3L5,17
NTDN,pyle,PV,5,0.24,14,5564,5551,99,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,PV,10,0.37,41,11128,11088,138,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,PV,20,1.14,253,22257,22004,291,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,PV,30,2.38,795,33385,32590,556,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,PV,50,14.57,8110,55642,47533,2221,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,Wind,5,0.69,87,12642,12556,264,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,Wind,10,1.14,289,25285,24996,384,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,Wind,20,2.45,1238,50570,49332,749,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,Wind,30,4.53,3438,75855,72417,1453,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,Wind,50,17.47,22088,126425,104336,4810,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,BESS,5,3.84,775,20203,19428,581,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,BESS,10,5.65,2285,40406,38122,890,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,BESS,20,9.65,7798,80812,73014,2426,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,BESS,30,22.16,26857,121219,94362,5286,NOTT3_#1L5->56L6119P36,17
NTDN,pyle,BESS,50,38.41,77606,202031,124426,5710,NOTT3_#1L5->56L6119P36,17
Pyle,pyle,PV,5,0.0,0,5564,5564,0,None,6
Pyle,pyle,PV,10,0.0,0,11128,11128,0,None,6
Pyle,pyle,PV,20,0.0,0,22257,22257,0,None,6
Pyle,pyle,PV,30,0.0,0,33385,33385,0,None,6
Pyle,pyle,PV,50,0.0,0,55642,55642,0,None,6
Pyle,pyle,Wind,5,0.0,0,12642,12642,0,None,6
Pyle,pyle,Wind,10,0.0,0,25285,25285,0,None,6
Pyle,pyle,Wind,20,0.0,0,50570,50570,0,None,6
Pyle,pyle,Wind,30,0.0,0,75855,75855,0,None,6
Pyle,pyle,Wind,50,0.0,0,126425,126425,0,None,6
Pyle,pyle,BESS,5,0.0,0,20203,20203,0,None,6
Pyle,pyle,BESS,10,0.0,0,40406,40406,0,None,6
Pyle,pyle,BESS,20,0.0,0,80812,80812,0,None,6
Pyle,pyle,BESS,30,0.0,0,121219,121219,0,None,6
Pyle,pyle,BESS,50,0.0,0,202031,202031,0,None,6
SCHW,pyle,PV,5,22.14,1232,5564,4332,4141,BREN3_1T0->BREN1_#110,7
SCHW,pyle,PV,10,24.67,2745,11128,8383,4535,BREN3_1T0->BREN1_#110,7
SCHW,pyle,PV,20,36.85,8202,22257,14055,6322,BREN3_1T0->BREN1_#110,7
SCHW,pyle,PV,30,52.65,17578,33385,15807,7396,BREN3_1T0->BREN1_#110,7
SCHW,pyle,PV,50,69.58,38717,55642,16926,7986,BREN3_1T0->BREN1_#110,7
SCHW,pyle,Wind,5,43.77,5534,12642,7109,6595,BREN3_1T0->BREN1_#110,7
SCHW,pyle,Wind,10,47.41,11988,25285,13297,7294,BREN3_1T0->BREN1_#110,7
SCHW,pyle,Wind,20,56.38,28509,50570,22061,9214,BREN3_1T0->BREN1_#110,7
SCHW,pyle,Wind,30,64.41,48860,75855,26995,10549,BREN3_1T0->BREN1_#110,7
SCHW,pyle,Wind,50,74.37,94019,126425,32406,12153,BREN3_1T0->BREN1_#110,7
SCHW,pyle,BESS,5,61.74,12473,20203,7730,6987,BREN3_1T0->BREN1_#110,7
SCHW,pyle,BESS,10,64.54,26078,40406,14328,7634,BREN3_1T0->BREN1_#110,7
SCHW,pyle,BESS,20,67.73,54738,80812,26074,8729,BREN3_1T0->BREN1_#110,7
SCHW,pyle,BESS,30,69.99,84839,121219,36380,9954,BREN3_1T0->BREN1_#110,7
SCHW,pyle,BESS,50,75.73,153006,202031,49025,17490,BREN3_1L5->SCHW3_MAIN1,7
STMD,pyle,PV,5,0.23,13,5564,5552,94,NOTT3_#1L5->56L6119P36,17
STMD,pyle,PV,10,0.32,35,11128,11093,119,NOTT3_#1L5->56L6119P36,17
STMD,pyle,PV,20,0.85,190,22257,22067,241,NOTT3_#1L5->56L6119P36,17
STMD,pyle,PV,30,1.66,555,33385,32830,377,NOTT3_#1L5->56L6119P36,17
STMD,pyle,PV,50,8.99,5002,55642,50640,1650,NOTT3_#1L5->56L6119P36,17
STMD,pyle,Wind,5,0.63,80,12642,12563,247,NOTT3_#1L5->56L6119P36,17
STMD,pyle,Wind,10,1.0,252,25285,25033,347,NOTT3_#1L5->56L6119P36,17
STMD,pyle,Wind,20,2.03,1025,50570,49545,619,NOTT3_#1L5->56L6119P36,17
STMD,pyle,Wind,30,3.4,2579,75855,73276,1022,NOTT3_#1L5->56L6119P36,17
STMD,pyle,Wind,50,11.76,14872,126425,111553,3653,NOTT3_#1L5->56L6119P36,17
STMD,pyle,BESS,5,3.53,713,20203,19490,534,NOTT3_#1L5->56L6119P36,17
STMD,pyle,BESS,10,5.17,2090,40406,38316,813,NOTT3_#1L5->56L6119P36,17
STMD,pyle,BESS,20,7.85,6343,80812,74470,1518,NOTT3_#1L5->56L6119P36,17
STMD,pyle,BESS,30,16.16,19587,121219,101631,4534,NOTT3_#1L5->56L6119P36,17
STMD,pyle,BESS,50,34.09,68865,202031,133166,5644,NOTT3_#1L5->56L6119P36,17
BEAU,rassau,PV,5,0.0,0,5564,5564,0,None,12
BEAU,rassau,PV,10,0.0,0,11128,11128,0,None,12
BEAU,rassau,PV,20,0.0,0,22257,22257,0,None,12
BEAU,rassau,PV,30,0.66,220,33385,33165,236,55L7638P26A->EBBW3_1L5,12
BEAU,rassau,PV,50,13.52,7525,55642,48117,1752,55L7638P26A->EBBW3_1L5,12
BEAU,rassau,Wind,5,0.0,0,12642,12642,0,None,12
BEAU,rassau,Wind,10,0.0,0,25285,25285,0,None,12
BEAU,rassau,Wind,20,0.0,0,50570,50570,0,None,12
BEAU,rassau,Wind,30,0.76,573,75855,75282,705,55L7638P26A->EBBW3_1L5,12
BEAU,rassau,Wind,50,15.27,19299,126425,107126,4080,55L7638P26A->EBBW3_1L5,12
BEAU,rassau,BESS,5,0.0,0,20203,20203,0,None,12
BEAU,rassau,BESS,10,0.0,0,40406,40406,0,None,12
BEAU,rassau,BESS,20,0.0,0,80812,80812,0,None,12
BEAU,rassau,BESS,30,11.98,14520,121219,106699,4919,55L7638P26A->EBBW3_1L5,12
BEAU,rassau,BESS,50,31.53,63710,202031,138321,4919,55L7638P26A->EBBW3_1L5,12
BRMA,rassau,PV,5,0.0,0,5564,5564,0,None,16
BRMA,rassau,PV,10,2.15,239,11128,10889,570,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,PV,20,26.1,5809,22257,16448,2732,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,PV,30,42.82,14294,33385,19091,3825,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,PV,50,60.53,33680,55642,21962,4927,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,Wind,5,0.0,0,12642,12642,0,None,16
BRMA,rassau,Wind,10,4.24,1072,25285,24213,1794,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,Wind,20,29.36,14849,50570,35721,6083,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,Wind,30,45.71,34675,75855,41180,8303,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,Wind,50,63.1,79768,126425,46657,10630,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,BESS,5,0.0,0,20203,20203,0,None,16
BRMA,rassau,BESS,10,18.78,7589,40406,32818,4919,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,BESS,20,39.83,32184,80812,48629,4919,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,BESS,30,49.18,59617,121219,61602,13411,55L7638P26A->BRMA3_MAIN1,16
BRMA,rassau,BESS,50,69.21,139835,202031,62196,17568,55L7638P26A->BRMA3_MAIN1,16
CWMF,rassau,PV,5,6.61,368,5564,5196,519,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,PV,10,18.34,2040,11128,9088,1401,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,PV,20,37.46,8338,22257,13919,2729,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,PV,30,49.59,16555,33385,16830,3558,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,PV,50,63.46,35309,55642,20333,4578,55L7615P61->55L7615P46,17
CWMF,rassau,Wind,5,0.1,13,12642,12629,60,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,Wind,10,1.48,374,25285,24911,626,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,Wind,20,19.83,10029,50570,40541,5083,55L7615P61->55L7615P46,17
CWMF,rassau,Wind,30,37.16,28187,75855,47668,7585,55L7615P61->55L7615P46,17
CWMF,rassau,Wind,50,56.57,71515,126425,54909,10098,55L7615P61->55L7615P46,17
CWMF,rassau,BESS,5,0.77,156,20203,20047,296,55L7615P61->CWMF3_#2L5,17
CWMF,rassau,BESS,10,10.96,4428,40406,35979,4266,55L7615P61->55L7615P46,17
CWMF,rassau,BESS,20,36.46,29463,80812,51350,6079,55L7615P61->55L7615P46,17
CWMF,rassau,BESS,30,46.84,56778,121219,64441,8683,55L7615P61->55L7615P46,17
CWMF,rassau,BESS,50,63.4,128085,202031,73947,17493,55L7615P61->55L7615P46,17
Crumlin,rassau,PV,5,0.0,0,5564,5564,0,None,12
Crumlin,rassau,PV,10,0.0,0,11128,11128,0,None,12
Crumlin,rassau,PV,20,0.0,0,22257,22257,0,None,12
Crumlin,rassau,PV,30,0.0,0,33385,33385,0,None,12
Crumlin,rassau,PV,50,0.0,0,55642,55642,0,None,12
Crumlin,rassau,Wind,5,0.0,0,12642,12642,0,None,12
Crumlin,rassau,Wind,10,0.0,0,25285,25285,0,None,12
Crumlin,rassau,Wind,20,0.0,0,50570,50570,0,None,12
Crumlin,rassau,Wind,30,0.0,0,75855,75855,0,None,12
Crumlin,rassau,Wind,50,0.0,0,126425,126425,0,None,12
Crumlin,rassau,BESS,5,0.0,0,20203,20203,0,None,12
Crumlin,rassau,BESS,10,0.0,0,40406,40406,0,None,12
Crumlin,rassau,BESS,20,0.0,0,80812,80812,0,None,12
Crumlin,rassau,BESS,30,0.0,0,121219,121219,0,None,12
Crumlin,rassau,BESS,50,0.0,0,202031,202031,0,None,12
Ebbw Vale,rassau,PV,5,0.0,0,5564,5564,0,None,10
Ebbw Vale,rassau,PV,10,0.0,0,11128,11128,0,None,10
Ebbw Vale,rassau,PV,20,0.0,0,22257,22257,0,None,10
Ebbw Vale,rassau,PV,30,0.0,0,33385,33385,0,None,10
Ebbw Vale,rassau,PV,50,0.0,0,55642,55642,0,None,10
Ebbw Vale,rassau,Wind,5,0.0,0,12642,12642,0,None,10
Ebbw Vale,rassau,Wind,10,0.0,0,25285,25285,0,None,10
Ebbw Vale,rassau,Wind,20,0.0,0,50570,50570,0,None,10
Ebbw Vale,rassau,Wind,30,0.0,0,75855,75855,0,None,10
Ebbw Vale,rassau,Wind,50,0.0,0,126425,126425,0,None,10
Ebbw Vale,rassau,BESS,5,0.0,0,20203,20203,0,None,10
Ebbw Vale,rassau,BESS,10,0.0,0,40406,40406,0,None,10
Ebbw Vale,rassau,BESS,20,0.0,0,80812,80812,0,None,10
Ebbw Vale,rassau,BESS,30,0.0,0,121219,121219,0,None,10
Ebbw Vale,rassau,BESS,50,0.0,0,202031,202031,0,None,10
HILL,rassau,PV,5,0.02,1,5564,5563,2,55L7615P61->55L7615P46,18
HILL,rassau,PV,10,0.64,71,11128,11057,144,55L7615P61->55L7615P46,18
HILL,rassau,PV,20,16.34,3636,22257,18621,2140,55L7615P61->55L7615P46,18
HILL,rassau,PV,30,33.7,11252,33385,22133,3340,55L7615P61->55L7615P46,18
HILL,rassau,PV,50,53.67,29865,55642,25777,4602,55L7615P61->55L7615P46,18
HILL,rassau,Wind,5,0.0,0,12642,12642,0,None,18
HILL,rassau,Wind,10,0.6,152,25285,25133,491,55L7615P61->55L7615P46,18
HILL,rassau,Wind,20,19.89,10060,50570,40510,4944,55L7615P61->55L7615P46,18
HILL,rassau,Wind,30,37.14,28172,75855,47683,7341,55L7615P61->55L7615P46,18
HILL,rassau,Wind,50,56.46,71385,126425,55039,9899,55L7615P61->55L7615P46,18
HILL,rassau,BESS,5,0.08,16,20203,20187,62,55L7615P61->55L7615P46,18
HILL,rassau,BESS,10,11.1,4484,40406,35923,4371,55L7615P61->55L7615P46,18
HILL,rassau,BESS,20,35.82,28945,80812,51867,5027,55L7615P61->55L7615P46,18
HILL,rassau,BESS,30,45.03,54580,121219,66638,7628,55L7615P61->55L7615P46,18
HILL,rassau,BESS,50,62.81,126903,202031,75128,17550,55L7615P61->55L7615P46,18
POLL,rassau,PV,5,1.25,70,5564,5494,65,55L7615P61->CWMF3_#2L5,17
POLL,rassau,PV,10,2.68,299,11128,10830,166,55L7615P61->CWMF3_#2L5,17
POLL,rassau,PV,20,8.37,1863,22257,20394,944,55L7615P61->CWMF3_#2L5,17
POLL,rassau,PV,30,21.83,7287,33385,26098,2442,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,PV,50,43.44,24173,55642,31469,4033,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,Wind,5,0.0,1,12642,12642,6,55L7615P61->CWMF3_#2L5,17
POLL,rassau,Wind,10,0.12,30,25285,25255,116,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,Wind,20,12.32,6228,50570,44342,3439,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,Wind,30,28.22,21406,75855,54448,6013,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,Wind,50,48.56,61397,126425,65028,8688,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,BESS,5,0.06,12,20203,20191,27,55L7615P61->CWMF3_#2L5,17
POLL,rassau,BESS,10,3.88,1569,40406,38838,2283,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,BESS,20,29.7,24001,80812,56811,5000,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,BESS,30,40.26,48799,121219,72420,5293,CRUM3_3L5->POLL3_1L3,17
POLL,rassau,BESS,50,53.39,107867,202031,94164,14355,CRUM3_3L5->POLL3_1L3,17
TRED,rassau,PV,5,0.0,0,5564,5564,0,None,14
TRED,rassau,PV,10,0.0,0,11128,11128,0,None,14
TRED,rassau,PV,20,0.0,0,22257,22257,0,None,14
TRED,rassau,PV,30,0.0,0,33385,33385,0,None,14
TRED,rassau,PV,50,3.23,1795,55642,53848,726,TRED3_1L5->MMOE3T,14
TRED,rassau,Wind,5,0.0,0,12642,12642,0,None,14
TRED,rassau,Wind,10,0.0,0,25285,25285,0,None,14
TRED,rassau,Wind,20,0.0,0,50570,50570,0,None,14
TRED,rassau,Wind,30,0.0,0,75855,75855,0,None,14
TRED,rassau,Wind,50,3.61,4567,126425,121857,1755,TRED3_1L5->MMOE3T,14
TRED,rassau,BESS,5,0.0,0,20203,20203,0,None,14
TRED,rassau,BESS,10,0.0,0,40406,40406,0,None,14
TRED,rassau,BESS,20,0.0,0,80812,80812,0,None,14
TRED,rassau,BESS,30,0.0,0,121219,121219,0,None,14
TRED,rassau,BESS,50,19.62,39644,202031,162387,4919,TRED3_1L5->MMOE3T,14
WNYP,rassau,PV,5,0.0,0,5564,5564,0,None,11
WNYP,rassau,PV,10,0.0,0,11128,11128,0,None,11
WNYP,rassau,PV,20,0.0,0,22257,22257,0,None,11
WNYP,rassau,PV,30,0.0,0,33385,33385,0,None,11
WNYP,rassau,PV,50,1.79,995,55642,54647,497,EBBW3_6L5->WNYP3_#1L5,11
WNYP,rassau,Wind,5,0.0,0,12642,12642,0,None,11
WNYP,rassau,Wind,10,0.0,0,25285,25285,0,None,11
WNYP,rassau,Wind,20,0.0,0,50570,50570,0,None,11
WNYP,rassau,Wind,30,0.0,0,75855,75855,0,None,11
WNYP,rassau,Wind,50,2.33,2940,126425,123485,1368,EBBW3_6L5->WNYP3_#1L5,11
WNYP,rassau,BESS,5,0.0,0,20203,20203,0,None,11
WNYP,rassau,BESS,10,0.0,0,40406,40406,0,None,11
WNYP,rassau,BESS,20,0.0,0,80812,80812,0,None,11
WNYP,rassau,BESS,30,0.0,0,121219,121219,0,None,11
WNYP,rassau,BESS,50,15.56,31427,202031,170604,4664,EBBW3_6L5->WNYP3_#1L5,11
ABAE,swansea-north,PV,5,0.0,0,5564,5564,0,None,44
ABAE,swansea-north,PV,10,0.09,10,11128,11118,40,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,PV,20,15.46,3440,22257,18817,1945,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,PV,30,32.19,10746,33385,22639,3151,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,PV,50,52.05,28961,55642,26681,4396,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,5,0.0,0,12642,12642,0,None,44
ABAE,swansea-north,Wind,10,0.1,25,25285,25260,129,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,20,18.3,9252,50570,41318,4593,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,30,35.39,26843,75855,49012,7043,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,50,55.12,69689,126425,56735,9679,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,5,0.0,0,20203,20203,0,None,44
ABAE,swansea-north,BESS,10,6.87,2775,40406,37631,4918,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,20,33.87,27370,80812,53443,4919,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,30,42.87,51966,121219,69253,4926,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,50,60.95,123132,202031,78899,17568,ABAE3_1L3->LLAN3_2L5,44
ABDA,swansea-north,PV,5,0.41,23,5564,5542,21,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,PV,10,0.67,75,11128,11053,40,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,PV,20,6.54,1456,22257,20801,1063,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,PV,30,21.15,7061,33385,26325,2413,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,PV,50,42.41,23599,55642,32043,3832,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,Wind,5,0.08,10,12642,12633,12,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,Wind,10,0.12,30,25285,25255,35,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,Wind,20,8.37,4233,50570,46337,2645,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,Wind,30,23.01,17453,75855,58401,5163,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,Wind,50,43.62,55152,126425,71273,8030,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,5,0.04,7,20203,20196,13,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,BESS,10,0.91,366,40406,40040,758,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,20,24.7,19960,80812,60853,4941,ABDA3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,30,36.8,44606,121219,76613,5002,ABDA3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,50,48.8,98598,202031,103433,11336,HIRW3_1L5->55L7043P59,38
ABEC,swansea-north,PV,5,0.0,0,5564,5564,0,None,35
ABEC,swansea-north,PV,10,0.0,0,11128,11128,0,None,35
ABEC,swansea-north,PV,20,0.0,0,22257,22257,0,None,35
ABEC,swansea-north,PV,30,0.64,214,33385,33172,166,HNDR3T->ABEP3_2L3,35
ABEC,swansea-north,PV,50,10.21,5683,55642,49959,1388,HNDR3T->ABEP3_2L3,35
ABEC,swansea-north,Wind,5,0.0,0,12642,12642,0,None,35
ABEC,swansea-north,Wind,10,0.0,0,25285,25285,0,None,35
ABEC,swansea-north,Wind,20,0.0,0,50570,50570,0,None,35
ABEC,swansea-north,Wind,30,0.03,20,75855,75835,56,ABEC3_2L5->TRAV3_#1L5,35
ABEC,swansea-north,Wind,50,10.98,13885,126425,112540,3483,ABEC3_2L5->TRAV3_#1L5,35
ABEC,swansea-north,BESS,5,0.0,0,20203,20203,0,None,35
ABEC,swansea-north,BESS,10,0.0,0,40406,40406,0,None,35
ABEC,swansea-north,BESS,20,0.0,0,80812,80812,0,None,35
ABEC,swansea-north,BESS,30,7.78,9425,121219,111794,4892,ABEC3_2L5->TRAV3_#1L5,35
ABEC,swansea-north,BESS,50,29.01,58611,202031,143420,4919,HNDR3T->ABEP3_2L3,35
ABYS,swansea-north,PV,5,0.0,0,5564,5564,0,None,27
ABYS,swansea-north,PV,10,0.0,0,11128,11128,0,None,27
ABYS,swansea-north,PV,20,0.0,0,22257,22257,0,None,27
ABYS,swansea-north,PV,30,0.0,0,33385,33385,0,None,27
ABYS,swansea-north,PV,50,0.0,0,55642,55642,0,None,27
ABYS,swansea-north,Wind,5,0.0,0,12642,12642,0,None,27
ABYS,swansea-north,Wind,10,0.0,0,25285,25285,0,None,27
ABYS,swansea-north,Wind,20,0.0,0,50570,50570,0,None,27
ABYS,swansea-north,Wind,30,0.0,0,75855,75855,0,None,27
ABYS,swansea-north,Wind,50,0.0,0,126425,126425,0,None,27
ABYS,swansea-north,BESS,5,0.0,0,20203,20203,0,None,27
ABYS,swansea-north,BESS,10,0.0,0,40406,40406,0,None,27
ABYS,swansea-north,BESS,20,0.0,0,80812,80812,0,None,27
ABYS,swansea-north,BESS,30,0.0,0,121219,121219,0,None,27
ABYS,swansea-north,BESS,50,0.0,0,202031,202031,0,None,27
ADVY,swansea-north,PV,5,0.0,0,5564,5564,0,None,27
ADVY,swansea-north,PV,10,0.0,0,11128,11128,0,None,27
ADVY,swansea-north,PV,20,0.0,0,22257,22257,0,None,27
ADVY,swansea-north,PV,30,0.0,0,33385,33385,0,None,27
ADVY,swansea-north,PV,50,0.0,0,55642,55642,0,None,27
ADVY,swansea-north,Wind,5,0.0,0,12642,12642,0,None,27
ADVY,swansea-north,Wind,10,0.0,0,25285,25285,0,None,27
ADVY,swansea-north,Wind,20,0.0,0,50570,50570,0,None,27
ADVY,swansea-north,Wind,30,0.0,0,75855,75855,0,None,27
ADVY,swansea-north,Wind,50,0.0,0,126425,126425,0,None,27
